user_name,facs_score,envr_score,serv_score,review,time,from
欧大漫儿,5.0,5.0,5.0,"东方新天地邂逅“怦然心动”享新年折扣攻略
 
 姐妹说王府井这边
有一处超适合拍照打卡的地标
就是东方新天地
慕名前来果然没失望！
放大版的“怦然心动”太惊艳了
还特别适合情侣来合影哦！
 
顺着“怦然心动”走进商场
那必须是奔着折扣活动去的呀
本来还担心周末来活动结束
没想到商场的新年活动福利优惠到14号才截止，简直赚到！
 
SLY
平价好穿的日韩风品牌
店里现在有两件8折的活动，满3000还能立减500，真的可以疯狂的买了，并且！部分还五折优惠呢
 
JORYA这个牌子的衣服特别适合高端职场穿着，真会就是非常好嫁风那种
我看中的是一件橡皮粉色大衣和一条蓝色的连衣裙，橡皮粉大衣是纯羊绒的，质感非常好，剪裁十分大气简约，妥妥的气质挂的，这时候买还能在享受满减，直接75折，剩下的💰2000 不香吗？
 
Beaufina by L&Co.
它家的珍珠配饰一直经典
我尝试了下发现还不挑人
戴上气质就优雅了很多
也不老气，蛮灵动的
可以趁活动入手一份
现在满10000返1000元现金抵用券
满20000返2000现金抵用券
满50000返6000现金抵用券
 
 
一圈逛下来的心得就是，
服饰配饰都颜值在线
不论是直接参与店内折扣还是满减立返怎么买都不亏
折扣攻略
女装部分品牌单笔实际消费满3500就立减500元
满7000就立减1000元
若是珠宝配饰品牌
单笔实际消费满10000返1000元
满20000返2000元
满50000返6000元
当天消费就能积分
小目标挣不了，薅羊毛咱还是可以的啦~
 
商场名：东方新天地
地址：东城区东长安街—地铁1/8号线王府井站",2022-01-13 15:33:00,东方新天地
夜落释怀,5.0,5.0,5.0,东方新天地，地理位置优越，出门就是王府井地铁站和东单公交站，只有两层，但是很长，可以从王府井大街穿到东单大街，里面还有地铁站，交通便利。每天的顾客也挺多的。地下一层有餐饮和电影院，一层是服装，它的楼上是办公楼，还有酒店，是集住宿购物娱乐一体的综合大楼。,2022-01-12 15:35:00,东方新天地
安心_0505,4.5,4.5,4.5,商场很大 里面东西也很全 想买的牌子基本上都有 可以常来,2022-01-11 10:22:00,东方新天地
被背叛了的革命,4.5,5.0,4.0,印象中比王府井北京百货大楼更高端的存在。,2022-01-08 23:58:00,东方新天地
玖满仓,4.0,4.0,4.0,"东方新天地在王府井大街的南面，地铁1号线a口出来就能进入商场，是比较老的购物中心。这里比较著名的就是靠近长安街那一侧的喷泉了，夏天的时候很多小情侣会在这边。

里边的话逛的不是很多，一层主要是一些名品大牌，地下一层是一些商场经常能看到的一些牌子和餐厅，还有一个电影院。",2022-01-08 18:16:00,东方新天地
无羽的天使,4.5,5.0,4.5,"前段时间跟闺蜜逛东方新天地，正好遇上满减，入了双Stuart Weitzman的靴子，价格非常nice！元旦收到店员信息，说又有新活动了还有zhe扣，so我又来了.......

先直奔Stuart Weitzman，很多秋冬款长靴短靴都是五折起，尺码啊颜色啊都hin全，一转头看到早春新款，更是一整个爱住了！经典的乐福鞋配上珍珠，温柔又百搭，跟我今天的衣服配一脸，blingbling的水晶高跟鞋太适合年底的party聚会啦，现在又有东方新天地3500-500，7000-1000活动，两双新款加起来正好可以-1000哦！

除了减，还有10000返1000，50000返6000的活动，赶紧冲向Blancpain宝珀，准备拿下心仪已久的月相美人！6106月相美人29毫米表盘，我戴着刚刚好，钢带的表太多了，这次选了棕色皮带款，跟18k红金配起来hin好看！喜欢硬朗帅气感觉的可以试试深潜器系列，深蓝色大表盘超有感觉，还试了一款蓝色珍珠贝母表盘的大日历款，戴上就是优雅仙女姐姐

拿了返券最后一站去了Juicy Couture，他家现在除了经典的天鹅绒套装以外，毛衣裙子外套也都好好看！！浅紫色的套装颜色好显白，短上衣配长裤秒变大长腿，腰部还有小心机露腰设计，就很秒呀深蓝色套装太显瘦了，背后的水钻狗狗可可爱爱，现在店里大部分款式都有5-9折的优hui，优惠完满额还可再参加立减活动。

逛的心满意足准备肥家！发现西门外有个超级大的红心还连着红色的心电图，好浪漫晚上南门大喷泉的台阶，还会有“怦然心动”的灯光，拍出的照片太绝了，过几天晚上再来逛下",2022-01-07 10:33:00,东方新天地
刘小沟,5.0,5.0,5.0,东方新天地座落在北京王府井南口到东单南口，是京城也是亚洲占地面积最大的商业体，共十二万平方米。中间是酒店，地上一层和地下一层是商业街，集购物、餐饮、影院等于一体。国内外一些知名品牌的商品在这里都可以买到。开在西门的老铺黄金由于位置优越，品种多样，经常有顾客驻足选购。,2022-01-03 15:19:00,东方新天地
w98000411,4.5,4.5,4.5,购物环境没的说 晚六点之后会员免费停车！ 太合适了，尤其是适合吃吃喝喝 地下几家日料轮流打卡，一风堂、 井井屋、 元气寿司 隔壁凑凑环境舒服 ，可以定包间………吃饱了， 随意逛一下运动品牌  离家不远 ！好停车 ！人不多！推荐！,2022-01-01 23:31:00,东方新天地
别羡慕我的包子脸,5.0,5.0,5.0,"这是我2022年写的第一条点评哈，想了半天我写哪个地方，感觉怎么也要写个高大上的地方啊，那就选择我们北京长安街上最棒的商场，东方新天地吧。
这个商场很大，地理位置优越，从东单到王府井占据了长安街上的整条路面。上面是写字楼，一层和地下一层是商场。主要是一线品牌的百货店，也有一些餐饮店。大概也是地处商业中心，这里有很多家咖啡店，可以在充沛的阳光下在这里享受整个温暖的阳光下午茶。",2022-01-01 11:17:00,东方新天地
心不在焉0329,5.0,5.0,4.5,好几年没进来逛过了，进来还是挺满意，今天是2021年最后一天，商厦里面人并不多，环境很新颖，干净。各大品牌都有，不仅有服装，鞋帽。还有名表。负一层有食品，面包，顺便买了一个面包还很好吃。总体感觉不错。,2021-12-31 22:48:00,东方新天地
某某小飞侠,4.5,4.5,4.5,我最近特别喜欢去东方新天地💕因为他现在周末可以停车5小时free，不收费！在王府井这个地段能够做到停车不要钱，真的是太诱人了也是促进消费吧！反正也是要去那边，每次都停在东方广场在里面，逛一逛吃饭都很方便,2021-12-31 01:30:00,东方新天地
匿名用户,3.0,3.0,3.0,商场两周没来，看上去比之前乱了许多,2021-12-27 18:17:00,东方新天地
长途奔袭,5.0,5.0,5.0,东方新天地人气比较好，平日写字楼白领们会光顾，周末节假日各地游客居多。地下一层二层有美食街和大食代以及餐厅和各种服装店礼品店；一层则有各种大牌服饰店。整个商场构造简单，就是从东到西规规矩矩的长方形，逛起来不会乱。地下停车场很大，车位也挺大，周末比平日更好停车。会员可在18：00以后免费停车，否则需要兑换停车费。,2021-12-27 05:21:00,东方新天地
小沁521,4.5,4.5,4.5,很喜欢逛的商场，停车方便（在城里算方便了）。吃的选择也比较多，关键还有我喜欢喝的牛茶。品牌很多是旗舰店，样式多，种类齐全。商场场地也比较宽敞，没有拥挤压迫感，喝着奶茶慢悠悠的挨家逛逛还是很不错的，属于每次来都有收获的商场。,2021-12-24 11:44:00,东方新天地
可乐黑布朗,5.0,5.0,5.0,"想说评价一下东方新天地地下这家水煮鱼，结果找不到店铺，忘记叫什么了，所以就写在商场评价里喽
量挺大的，服务也好，但是感觉店铺不太旺，四种菜还可以，冰粉团购的，量大便宜，超级实惠，两个人点这些，都没吃完，打包带走晚上又吃了一顿",2021-12-23 09:17:00,东方新天地
狐仙2k,4.5,5.0,5.0,"多少年没来东方新天地了，准确说是进东方新天地里面～
人非常少，客人还没工作人员多，走在商场里面有种包场的感觉～
实际是要去3区办事，但发现疫情期间从1区穿不过去了，好多门都关了，结果在里面迷路了，所以索性逛一会儿。
忽然发现从楼上往楼下望过去，没有啥客人的店铺显得异常通透明亮，各家logo也格外清晰，于是就这么一路走过去拍了一串店铺：）
工作人员都非常nice，一路走一路问出口在哪里，最后一位姐姐直接把我带了出去，并一直引领我一直到1区附近，非常感谢哈！",2021-12-19 20:28:00,东方新天地
大大大朋友啊,4.0,4.0,4.0,＃东方新天地商场 地铁王府井站A口直达    出来就是商场里面啦   很方便    或者东单E口哦    也是特别方便  只是出来地铁口是在东方新天地外面   推荐王府井地铁哦    挨着王府井大街也近  商场一条街真是有的逛    东方新天地一层和b1   一区到五区   属于长方形的    不会逛迷糊哦  一层轻奢牌子比较多   楼下就是运动和餐饮多点   是挺好逛的商场  很高大上,2021-12-17 12:10:00,东方新天地
逛吃,5.0,5.0,4.0,"东方广场，北京的“城中之城”，坐拥长安街绝佳，独一无二的地理位置。这里有高档写字楼，豪华公寓，东方新天地和五星酒店，云集众多500强企业和龙头企业。
这里花坛四季常青，花团锦簇。晚上的五彩音乐喷泉美不胜收，是北京最大的音乐喷泉。",2021-12-12 16:56:00,东方新天地
吃货的味蕾,5.0,5.0,5.0,"两年多没来啦！今哥们邀约喝酒吃饭
商场整体布局挺好
防疫工作很严谨
客流不是很多受疫情影响王府井大街上人流🏃也不是很多，负一层各美食商家吃饭的客流也不是很多现在餐饮业可真是面临肉多狼少啊🐺",2021-12-08 13:45:00,东方新天地
匿名用户,2.5,3.5,0.5,东方广场现在越来越差，定位也越来越乱，进来随便逛逛，地下一层一会围着你冲上来一个人说“我们这有肩颈按摩，您过来体验体验，不耽误您时间。。。”刚甩开这个人，又来一个说“用不了几分钟，原创发型设计，您别走呀，您听我说完”。。。太可怕了，东方广场都引进的是啥？？瞬间感觉到了马路边上了，太影响心情了。,2021-12-02 17:20:00,东方新天地
匿名用户,0.5,0.5,0.5,保安素质非常低，好几个都是地痞流氓德性。除此以外，商场都很好。,2021-12-02 14:01:00,东方新天地
俗人没有名,5.0,5.0,5.0,环境不错，都是大牌，没那么多人,2021-11-25 23:06:00,东方新天地
大葱的旅行日记,4.5,4.5,4.5,广场位于长安街，二环上，与王府井接壤，可以说是北京天花板位置，黄金中的黄金位置。白天人流量和车流量都很大，必要时这个地方要限流。晚上夜景更好好看，美丽漂亮，外加大气，是北京的重点代表位置，这里名店云集，大牌美食的集散地，旁边也是很多高档酒店，当然了消费也是很高的。有钱有时间的可以经常泡在这里。,2021-11-21 15:05:00,东方新天地
小杨zz,4.5,5.0,4.5,经常来这里，虽然商埠不算特别多，但是基本聚餐逛街还是能满足了，吃喝也都不太贵。,2021-11-21 13:26:00,东方新天地
干饭选手又胖了,4.0,4.5,4.0,经常过来这，说实话主要是去书店从这下地铁偶尔会逛逛，商场地上只有一层，地下两层，地下二层比较小，地下一层饭店奶茶店很多，其他没注意。记忆里这个商场开啦好多年啦，但设施环境仍然很新，一层高档服装，数码相机，还有卖车的店，都是高端品牌，价格也不菲。,2021-11-21 03:56:00,东方新天地
性感小白菜,4.0,4.0,4.0,逛街必去之地，牌子全，重点吃，好吃的很多,2021-11-20 13:29:00,东方新天地
爱吃不会胖,4.5,4.0,5.0,很宏大的建筑，商场酒店等等，很气派。,2021-11-20 11:36:00,东方新天地
