"name","item","item 2","item 3","review-truncated-words","review-words","time"
"babytada","设施：4.5","环境：4.5","服务：4.5","猜猜我来哪里逛街啦！
锁定📍东安睿锦
满墙的墨镜墙让本墨镜星人走不动路了！Dior的蓝色老花和Fendi的白框L...","猜猜我来哪里逛街啦！
锁定📍东安睿锦
满墙的墨镜墙让本墨镜星人走不动路了！Dior的蓝色老花和Fendi的白框Logo都很酷，最后还是挑了百搭的新款Fendi～🌟这次撞见了By Far和13DE MARZO的Pop Up ～By Far小迷妹星星眼，而且现在还有同品牌钥匙扣送，敲喜欢！！！13DE MARZO的睿锦独家款也很可爱，满屏小熊真的是少女心满满
还有很多小角落，偶然发现的泰国品牌DRY CLEAN ONLY的remake，混搭拼接在一起的礼服真的超吸睛！我居然今天才发现！","2022-09-09 23:17"
"uanfei","设施：4.0","环境：4.0","服务：4.0","","在北京玩半个月就住apm旁边，周边最喜欢的商场，尤其是球球奶，每日一杯","2022-09-09 21:35"
"吃货掌门","设施：5.0","环境：0.5","服务：5.0","","商场维护的挺好。但是一到饭点 叫号声音太大 瞬间把商场变成菜市场了。感觉low的不行","2022-09-08 23:00"
"lulu兔叽","设施：4.5","环境：4.5","服务：4.5","皮克斯的展不太大里面空间比较小
外面展示了一些经典卡通形象
工作人员会在参观完后给一张卡片和口罩
布景...","皮克斯的展不太大里面空间比较小
外面展示了一些经典卡通形象
工作人员会在参观完后给一张卡片和口罩
布景可以 要是再丰富一些就更好了
太喜欢瓦力了 
地下2层有快闪店  可以买点周边玩具 里面的草莓熊袜子很可爱 还有包和水杯","2022-09-08 18:25"
"初一","设施：4.0","环境：4.0","服务：4.0","最近有皮克斯展出就带孩子转了转，就是太小了只有几个小区域。但是商场整体相对还挺适合逛街溜达的。里面有...","最近有皮克斯展出就带孩子转了转，就是太小了只有几个小区域。但是商场整体相对还挺适合逛街溜达的。里面有一家挺大的泡泡玛特，好多系列都可以看见。商场里面的牌子也是普通大众消费，楼上餐饮也比较全面，想吃什么基本都有可选的，如果想消费更高一级可以去王府中环也在这附近。","2022-09-08 13:38"
"天使魔鬼","设施：4.5","环境：4.5","服务：4.5","东安市场现在耳目一新成为时尚潮流前线了。里面的陈设很有当代艺术感，每个角度都有很棒的设计。品牌也是最...","东安市场现在耳目一新成为时尚潮流前线了。里面的陈设很有当代艺术感，每个角度都有很棒的设计。品牌也是最近很火的一些潮牌，感受一下潮流讯息可以多来这里看看。人比较少，服务员也不多，就是很高大上的一个逛街去处，没找到想找的鞋款，有空再去。","2022-09-08 09:39"
"雾雨胭脂","设施：5.0","环境：5.0","服务：5.0","🌈比较喜欢王府井的步行街，有时与闺蜜一起来这里约饭，逛街。
♦️“北京apm ”在王府井步行街的北面，在整...","🌈比较喜欢王府井的步行街，有时与闺蜜一起来这里约饭，逛街。
♦️“北京apm ”在王府井步行街的北面，在整个王府井商业街来说，他家的人气是最旺盛哒……
在这里可以享受一站式的购物、时尚潮流服装、电影、甜饮、餐饮，尤其是五层以上的大牌餐厅，中午去几乎家家门口，都在排队。
在这里吃、喝、玩、乐、一天都觉得逛不够。","2022-09-07 14:58"
"小枣王木木","设施：5.0","环境：5.0","服务：5.0","位置比较好找，王府井那边，不好停车，停车位满了等了会。
环境还行，人特别多，为了去看草莓熊展览去的那...","位置比较好找，王府井那边，不好停车，停车位满了等了会。
环境还行，人特别多，为了去看草莓熊展览去的那个商场，停车费比较贵，吃饭的餐厅人也挺多，需要排队的。等位。
草莓熊展览还不错，可以照相拍照，就是人太多了……","2022-09-07 13:32"
"包小姐_2830","设施：4.5","环境：4.5","服务：4.5","位置在apm一楼，位置好，皮克斯活动
终于等到了皮克斯！！ 谁的DNA狠狠动了！ 直接冲过来买买买拍拍拍...","位置在apm一楼，位置好，皮克斯活动
终于等到了皮克斯！！ 谁的DNA狠狠动了！ 直接冲过来买买买拍拍拍！ 款式真的超级多！ 坠爱的瓦力，三眼仔、胡迪、大眼仔、草莓熊都有！ 还有0元展览！ 皮克斯·“皮”一下主题展：北京apm B区中庭 
皮克斯·“皮”一下快闪店：北京apm C区中庭，阿迪门前 
📅：2022.8.17-2022.9.25  ✅主题展和快闪店 分开在两个中庭～","2022-09-07 09:31"
"健尔提江","设施：4.5","环境：4.5","服务：4.0","皮克斯来apm开新展啦！

✅免费拍照打卡
整体占地面积不大，三两分钟左右就能逛完。外围不同区域...","皮克斯来apm开新展啦！

✅免费拍照打卡
整体占地面积不大，三两分钟左右就能逛完。外围不同区域都有各个皮克斯经典动画角色: 草莓熊，大眼仔，巴斯光年，胡迪，忧忧以及我最爱的机器人🤖瓦力 ！ 
✅各种类型的周边
 帆布包、钥匙扣、保温杯、贴纸、零钱包、充电器、玩具公仔、还有草莓熊的滑板🛹哦！

🌟展览名称：皮克斯·“皮”一下主题展
🕙展览时间：2022.8.17——9.25
📌  地    点：北京市王府井大街138号，金鱼胡同站C口步行360米（apm商场B区／C区中庭，从苹果店旁边图4那个门，进门便可看到）
#皮克斯全国首展来北京啦@北京apm","2022-09-06 20:20"
"大姜姨","设施：4.0","环境：4.0","服务：4.0","对象上课，一个人无聊逛到了apm顺便看看皮克斯。周末人非常之多，虽说有好几个展区，但每个地方都非常小，...","对象上课，一个人无聊逛到了apm顺便看看皮克斯。周末人非常之多，虽说有好几个展区，但每个地方都非常小，没有什么值得看的东西，只有几个拍照的地方，但也是有些乱糟糟，然后就是卖周边。不过关注成为apm会员可以领取口罩一枚。","2022-09-06 15:06"
"richgal","设施：5.0","环境：5.0","服务：5.0","周末去逛了apm，前段日子办了主题展，超级好玩
照了相，打了卡，买了周边哈～～
apm是我比较爱逛的商场，一...","周末去逛了apm，前段日子办了主题展，超级好玩
照了相，打了卡，买了周边哈～～
apm是我比较爱逛的商场，一应俱全，是很接地气的百货公司，希望更多的店进驻，多举办各类展览，特别有意思。。
服务一直很好，服务台小姐姐每次都会详细地告知每层的店铺情况，很满意","2022-09-06 08:30"
"Yinitayang","设施：4.0","环境：4.0","服务：3.5","皮克斯快闪店来喽，草莓熊、大眼仔、三眼仔、巴斯光年的粉丝快冲啊～～～
在离苹果店近的那个一层的中厅，...","皮克斯快闪店来喽，草莓熊、大眼仔、三眼仔、巴斯光年的粉丝快冲啊～～～
在离苹果店近的那个一层的中厅，其实面积很小啦，一个360度的小展厅，最东侧是售卖部分。
现在打卡可以领一只皮克斯的口罩！
不知道到几号，喜欢的快来吧！","2022-09-05 21:18"
"匿名用户","设施：5.0","环境：5.0","服务：5.0","经常来apm吃饭，每次，每次，每次！！！都能在女卫生间碰到已经会走会蹦的小男孩！！！能不能在卫生间门口...","经常来apm吃饭，每次，每次，每次！！！都能在女卫生间碰到已经会走会蹦的小男孩！！！能不能在卫生间门口贴个禁止会走路的y染色体入内？？？又不是襁褓里的男性婴儿！
孩儿他爹死了？暴毙了？孩子已经会走路了，别为了你们母子俩的方便恶心别人。你不敢要求你老公合作育儿，就他爹的出来恶心其他女的，帮着男的挤占女性空间，伥鬼不值得可怜原谅。

对男性小朋友的成长有好处吗？有性别意识吗？！？！现在进女厕所，长大了会干嘛？！
不要跟我说什么小男孩啥也不懂，进一下女厕所怎么了。我管你男孩懂不懂，我不要从男孩角度考虑问题。是女孩不想在女卫生间看到男的，这是女性空间，这个理由足够了。
男的，远离女厕所！！","2022-09-05 19:44"
"告白*","设施：4.5","环境：4.5","服务：4.5","有地下停车场，还有8号线地铁金鱼胡同站，无需出站就能进入商场地下，太方便啦！
经常去逛街，品牌挺多，还...","有地下停车场，还有8号线地铁金鱼胡同站，无需出站就能进入商场地下，太方便啦！
经常去逛街，品牌挺多，还常常有各种展览和快闪，吃的地方也越来越多，但有些火爆的餐厅等位也是一定的。
商场总体客流量不多，比大悦城人少一些哟！","2022-09-05 15:56"
"你还要什么自行车","设施：4.5","环境：4.5","服务：4.5","","去王府井的苹果店买东西，发展apm 里这个皮克斯挺有趣的，好多好多家长带着小孩👶🏻来这里。","2022-09-05 15:39"
"光泽和小闺","设施：4.0","环境：4.0","服务：4.0","北京apm遇到皮克斯 “皮”一下 ～
以色彩为线索，用彩色礼盒搭建了一个皮克斯王国，每个色彩都对应了皮克斯...","北京apm遇到皮克斯 “皮”一下 ～
以色彩为线索，用彩色礼盒搭建了一个皮克斯王国，每个色彩都对应了皮克斯的经典角色，适合拍照，中心还设置了可以互动的区域。
现场有两处可以购买皮克斯周边产品的空间，各种皮克斯主题限定产品，快闪店每天会限量发售超值盲袋～","2022-09-05 12:35"
"蜜糖多","设施：5.0","环境：5.0","服务：5.0","","商场的环境非常好，品牌也很多，很好逛，交通也很方便，点赞","2022-09-04 10:52"
"爱吃三明治的袁帅","设施：5.0","环境：5.0","服务：5.0","🌟 打卡·皮克斯首展！一起皮一下吧～说实话展区不算大，拍照打卡即可，但是对于童心的人来说真的很喜欢啊...","🌟 打卡·皮克斯首展！一起皮一下吧～说实话展区不算大，拍照打卡即可，但是对于童心的人来说真的很喜欢啊～大大的可爱草莓熊🍓谁不爱呢，关注apm还可以领取口罩一个，周边产品也很多，拍照完可以同时消费一下！就在商场一层进去位置很显眼，玩具总动员里面的三眼仔也有展框，最喜欢毛怪这个门，还原的很好看了，好评","2022-09-04 10:08"
"北京羊","设施：5.0","环境：4.5","服务：4.0","北京apm是经常去的商场，不定期的布展虽然规模不大，但质量都非常高。8-9月的皮克斯皮一下也是值得去拍照的...","北京apm是经常去的商场，不定期的布展虽然规模不大，但质量都非常高。8-9月的皮克斯皮一下也是值得去拍照的地方。
展览位于一层两处中庭，各处人物看起来都是满满的回忆。每年的皮克斯动画电影都很期待，最爱的怪兽电力公司也有布展，看到那扇实景花花小门真是感慨。","2022-09-04 09:35"
"最亲爱的你199108","设施：4.5","环境：4.5","服务：4.5","不用去迪士尼就可以体验的皮克斯快闪店来了……
8月18到9月25日都可以去打卡，拍照巴斯光年，三眼仔，草莓...","不用去迪士尼就可以体验的皮克斯快闪店来了……
8月18到9月25日都可以去打卡，拍照巴斯光年，三眼仔，草莓熊，草莓熊有好大一只呢，每次去这种可可爱爱的地方，真的是特别治愈，感觉整个人回到了童话世界里，工作生活压力大，偶尔开心的放松一下也是不错的","2022-09-03 22:05"
